chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.breaks,parameters.chromInfo,parameters.dbkey,parameters.density,parameters.frequency,parameters.input,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.title,parameters.xlab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-15 20:38:17.021734,slurm_normal,1429130339.0,0,1.0,main_w2_handler0,2271595,9240958,False,,2531719,bed,401.rodeo,slurm,,16332532.0,corral-repl,,"""57585cc0e3af11e49a1d005056a51846""","""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",19303044,,,UnvalidatedValue,6,"""Histogram""","""Region Length""",2.0,,22497010,1429130329.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-15 20:39:06.630562,58147.0,10.0
,,2015-04-15 22:45:07.846762,slurm_normal,1429137931.0,0,1.0,main_w1_handler1,2271603,9241505,False,,71771,tabular,3522825.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",19303063,,"""2""",,,"""Histogram""","""SNP position""",32.0,,22501224,1429137925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-15 22:45:34.208149,62384.0,6.0
,,2015-04-15 22:48:41.782389,slurm_normal,1429138150.0,0,1.0,main_w1_handler1,2271603,9241511,False,,71771,tabular,3522837.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",19303063,,"""2""",,,"""Histogram""","""V1""",32.0,,22501224,1429138138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-15 22:49:11.961228,62384.0,12.0
,,2015-04-16 14:09:21.527952,slurm_normal,1429201647.0,0,1.0,main_w1_handler0,2272354,9246266,False,,423426,bed,5397.rodeo,slurm,,16332488.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""False""",19314465,,"""4""",,,"""Histogram""","""V1""",2.0,,22348004,1429201632.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-16 16:27:40.581689,31848.0,15.0
,,2015-04-17 09:22:45.200270,slurm_normal,1429262598.0,0,1.0,main_w1_handler1,2268347,9254011,False,,4603030,tabular,3538700.roundup,slurm,,132112168.0,corral-repl,,,"""1500""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""2""",,,"""Histogram""","""V1""",32.0,,20933346,1429262583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:23:21.901966,59071.0,15.0
,,2015-05-11 20:09:55.299315,slurm_normal,1431375052.0,0,1.0,main_w2_handler0,2302039,9446824,False,,34064,tabular,3772476.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""","""False""",19666548,,"""1""",,,"""Histogram""","""V1""",32.0,,23009978,1431375036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-11 20:10:55.124864,,16.0
,,2015-04-17 07:14:46.494393,slurm_normal,1429254910.0,0,1.0,main_w2_handler0,2272354,9253350,False,,423426,bed,16471.rodeo,slurm,,16332488.0,corral-repl,,,"""200""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""False""",19314465,,"""4""",,,"""Histogram""","""V1""",2.0,,22348004,1429254900.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 07:15:15.382660,31848.0,10.0
,,2015-04-17 09:22:28.042201,slurm_normal,1429262567.0,0,1.0,main_w2_handler0,2268347,9254007,False,,4603030,tabular,3538694.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""2""",,,"""Histogram""","""V1""",32.0,,20933346,1429262563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:22:51.508603,59071.0,4.0
,,2015-04-17 08:52:04.817523,slurm_normal,1429260744.0,0,1.0,main_w1_handler0,2261778,9253858,False,,14359613,sam,17363.rodeo,slurm,,16332488.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19226644,,"""4""",,,"""BWA-MEM optimization""","""V1""",2.0,,20933346,1429260735.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 08:52:28.089366,59071.0,9.0
,,2015-04-17 09:21:18.641643,slurm_normal,1429262503.0,0,1.0,main_w2_handler0,2268347,9253992,False,,4603030,tabular,3538686.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""2""",,,"""Histogram""","""V1""",32.0,,20933346,1429262498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:21:47.154820,59071.0,5.0
,,2015-04-17 09:23:44.159542,slurm_normal,1429262647.0,0,1.0,main_w2_handler0,2268347,9254018,False,,4603030,tabular,3538713.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""3""",,,"""Histogram""","""V1""",32.0,,20933346,1429262642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:24:12.333430,59071.0,5.0
,,2015-04-17 09:22:11.114932,slurm_normal,1429262549.0,0,1.0,main_w2_handler1,2268347,9254006,False,,4603030,tabular,3538692.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""True""",19327523,,"""2""",,,"""Histogram""","""V1""",32.0,,20933346,1429262545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:22:33.778129,59071.0,4.0
,,2015-04-17 09:23:27.188468,slurm_normal,1429262628.0,0,1.0,main_w1_handler1,2268347,9254015,False,,4603030,tabular,3538707.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""3""",,,"""Histogram""","""V1""",32.0,,20933346,1429262623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:23:51.849981,59071.0,5.0
,,2015-04-17 09:23:35.894686,slurm_normal,1429262635.0,0,1.0,main_w2_handler1,2268347,9254017,False,,4603030,tabular,3538709.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""True""",19327523,,"""3""",,,"""Histogram""","""V1""",32.0,,20933346,1429262629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:23:58.022391,59071.0,6.0
,,2015-04-17 09:23:56.714452,slurm_normal,1429262658.0,0,1.0,main_w2_handler0,2268347,9254027,False,,4603030,tabular,3538721.roundup,slurm,,132112168.0,corral-repl,,,"""1500""","""/galaxy-repl/main/files/011/009/dataset_11009595.dat""","""HSV_vector backbone_human""","""False""","""False""",19327523,,"""3""",,,"""Histogram""","""V1""",32.0,,20933346,1429262653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 09:24:20.573518,59071.0,5.0
,,2015-04-17 11:49:34.550367,slurm_normal,1429271396.0,0,1.0,main_w2_handler1,2272349,9255630,False,,13331994,sam,19505.rodeo,slurm,,16332488.0,corral-repl,,,"""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19328953,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429271389.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 11:49:59.601407,59071.0,7.0
,,2015-04-17 11:53:55.242355,slurm_normal,1429271657.0,0,1.0,main_w1_handler0,2272349,9255647,False,,13315131,sam,19564.rodeo,slurm,,16332488.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19329605,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429271647.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 11:54:20.735750,59071.0,10.0
,,2015-04-17 11:48:08.131767,slurm_normal,1429271309.0,0,1.0,main_w1_handler0,2272349,9255626,False,,13331994,sam,19493.rodeo,slurm,,16332488.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19328953,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429271300.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 11:48:32.484308,59071.0,9.0
,,2015-04-17 11:54:54.925401,slurm_normal,1429271718.0,0,1.0,main_w1_handler1,2272349,9255654,False,,13315131,sam,19579.rodeo,slurm,,16332488.0,corral-repl,,,"""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19329605,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429271713.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 11:55:23.309868,59071.0,5.0
,,2015-04-17 12:49:36.686366,slurm_normal,1429284089.0,0,1.0,main_w2_handler1,2273479,9256335,False,,1391324,sam,22975.rodeo,slurm,,16332488.0,corral-repl,,"""23464a80e50011e498c1005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330474,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429284079.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 15:21:36.637819,59071.0,10.0
,,2015-04-17 12:49:38.898392,slurm_normal,1429284077.0,0,1.0,main_w2_handler0,2273479,9256336,False,,1391324,sam,3542957.roundup,slurm,,132112168.0,corral-repl,,"""23464a80e50011e498c1005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330474,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429284073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 15:21:20.419623,59071.0,4.0
,,2015-04-17 16:20:20.190855,slurm_normal,1429287653.0,0,1.0,main_w1_handler0,2273476,9258976,False,,60616,sam,23818.rodeo,slurm,,16332488.0,corral-repl,,,"""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19334117,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429287643.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 16:21:22.020314,59071.0,10.0
,,2015-04-17 16:20:37.541933,slurm_normal,1429287659.0,0,1.0,main_w2_handler0,2273476,9258977,False,,60616,sam,23820.rodeo,slurm,,16332488.0,corral-repl,,,"""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19334117,,"""4""",,,"""Histogram""","""V1""",2.0,,20933346,1429287649.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 16:21:02.632311,59071.0,10.0
,,2015-04-17 12:45:11.762515,slurm_normal,1429290212.0,0,1.0,main_w2_handler0,2273482,9256240,False,,4145028,sam,24264.rodeo,slurm,,16332488.0,corral-repl,,"""8c0df5fae4ff11e4aae5005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330368,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429290204.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 17:03:38.017801,59071.0,8.0
,,2015-04-17 12:45:12.685294,slurm_normal,1429290235.0,0,1.0,main_w2_handler0,2273482,9256242,False,,4145028,sam,24266.rodeo,slurm,,16332488.0,corral-repl,,"""8c0df5fae4ff11e4aae5005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330368,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429290206.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 17:04:01.420804,59071.0,29.0
,,2015-04-17 12:47:42.173853,slurm_normal,1429290598.0,0,1.0,main_w2_handler0,2273480,9256279,False,,21468,sam,24341.rodeo,slurm,,16332488.0,corral-repl,,"""da3c3a20e4ff11e481c5005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330406,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429290589.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 17:10:03.433886,59071.0,9.0
,,2015-04-17 12:47:39.409371,slurm_normal,1429290594.0,0,1.0,main_w1_handler0,2273480,9256278,False,,21468,sam,24339.rodeo,slurm,,16332488.0,corral-repl,,"""da3c3a20e4ff11e481c5005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19330406,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429290586.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 17:09:58.105447,59071.0,8.0
,,2015-04-17 17:54:04.575292,slurm_normal,1429301423.0,0,1.0,main_w1_handler0,2273736,9259394,False,,1823879,sam,3545202.roundup,slurm,,132112168.0,corral-repl,,"""a82451d2e52a11e492f7005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19335009,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429301417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 20:10:24.706938,59071.0,6.0
,,2015-04-17 17:54:06.418871,slurm_normal,1429301424.0,0,1.0,main_w1_handler1,2273736,9259395,False,,1823879,sam,26179.rodeo,slurm,,16332488.0,corral-repl,,"""a82451d2e52a11e492f7005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19335009,,,UnvalidatedValue,4,"""Histogram""","""V1""",2.0,,20933346,1429301416.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 20:10:27.332033,59071.0,8.0
,,2015-04-17 21:37:18.972673,slurm_normal,1429306874.0,0,1.0,main_w2_handler1,2273479,9260298,False,,1391324,sam,3545963.roundup,slurm,,132112168.0,corral-repl,,"""e6f5843ee54911e4bb9d005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336157,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:41:15.730084,59071.0,55.0
,,2015-04-17 21:31:56.233168,slurm_normal,1429306553.0,0,1.0,main_w1_handler1,2273736,9260273,False,,1823879,sam,3545903.roundup,slurm,,132112168.0,corral-repl,,"""27be9b5ae54911e4b1d7005056a51846""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336130,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:35:56.305960,59071.0,5.0
,,2015-04-17 21:34:42.117427,slurm_normal,1429306636.0,0,1.0,main_w1_handler0,2273480,9260288,False,,21468,sam,3545919.roundup,slurm,,132112168.0,corral-repl,,"""8b2dae6ae54911e4ab05005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336146,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:37:21.484302,59071.0,4.0
,,2015-04-17 21:34:42.811513,slurm_normal,1429306636.0,0,1.0,main_w1_handler0,2273480,9260289,False,,21468,sam,3545921.roundup,slurm,,132112168.0,corral-repl,,"""8b2dae6ae54911e4ab05005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336146,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:37:21.723180,59071.0,4.0
,,2015-04-17 21:38:43.644276,slurm_normal,1429307051.0,0,1.0,main_w2_handler1,2273482,9260311,False,,4145028,sam,3546021.roundup,slurm,,132112168.0,corral-repl,,"""1aab8b98e54a11e48bfb005056a52a46""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336170,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429307048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:44:17.128899,59071.0,3.0
,,2015-04-17 21:30:28.540703,slurm_normal,1429306449.0,0,1.0,main_w1_handler0,2273476,9260261,False,,60616,sam,3545885.roundup,slurm,,132112168.0,corral-repl,,"""f52c2c66e54811e4963d005056a51846""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336117,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:34:13.158386,59071.0,4.0
,,2015-04-17 21:31:57.783916,slurm_normal,1429306555.0,0,1.0,main_w1_handler0,2273736,9260274,False,,1823879,sam,3545907.roundup,slurm,,132112168.0,corral-repl,,"""27be9b5ae54911e4b1d7005056a51846""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336130,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:35:57.517924,59071.0,4.0
,,2015-04-17 21:38:43.008685,slurm_normal,1429307053.0,0,1.0,main_w1_handler0,2273482,9260310,False,,4145028,sam,3546019.roundup,slurm,,132112168.0,corral-repl,,"""1aab8b98e54a11e48bfb005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336170,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429307048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:44:17.234016,59071.0,5.0
,,2015-04-17 21:37:17.759157,slurm_normal,1429306858.0,0,1.0,main_w2_handler1,2273479,9260297,False,,1391324,sam,3545961.roundup,slurm,,132112168.0,corral-repl,,"""e6f5843ee54911e4bb9d005056a52a46""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336157,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:41:00.704091,59071.0,39.0
,,2015-04-17 21:30:29.994079,slurm_normal,1429306456.0,0,1.0,main_w1_handler0,2273476,9260263,False,,60616,sam,3545887.roundup,slurm,,132112168.0,corral-repl,,"""f52c2c66e54811e4963d005056a51846""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",19336117,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,20933346,1429306448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-17 21:34:21.128441,59071.0,8.0
,,2015-04-18 15:17:28.192421,slurm_normal,1429370270.0,0,1.0,main_w2_handler1,2274382,9262835,False,,4818706,tabular,3551331.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",19347750,,"""7""",,,"""Histogram""","""Orphan/1000 pb in H2az regions""",32.0,,22333456,1429370262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-18 15:17:53.711217,37495.0,8.0
,,2015-04-18 15:29:24.762183,slurm_normal,1429370981.0,0,1.0,main_w2_handler1,2274382,9262886,False,,4125729,tabular,3551459.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",19347810,,"""7""",,,"""Histogram""","""Orphan/1000 pb not in H2az region""",32.0,,22333456,1429370975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-18 15:29:44.244318,37495.0,6.0
,,2015-04-19 02:03:10.867134,slurm_normal,1429409014.0,0,1.0,main_w1_handler0,2273713,9264882,False,,3526113,tabular,3555259.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",19354503,,"""1""",,,"""Histogram""","""V1""",32.0,,22404130,1429409009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-19 02:03:37.318469,48605.0,5.0
,,2016-01-28 04:31:18.895027,slurm_normal,1453955999.0,0,1.0,main_w2_handler1,2580795,11620422,False,,49235828,tabular,5884851.roundup,slurm,,132112168.0,corral-repl,,"""f75c9ae2c57711e5a310005056a52a46""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",23064937,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,27028110,1453955978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2016-01-28 04:40:05.654161,53665.0,21.0
,,2015-04-19 19:56:13.294153,slurm_normal,1429473390.0,0,1.0,main_w2_handler1,2275114,9267343,False,,217,tabular,3559875.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",19364526,,"""1""",,,"""Histogram""","""V1""",32.0,,22585611,1429473385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-19 19:56:32.646832,,5.0
,,2015-04-20 07:40:10.863687,slurm_normal,1429515635.0,0,1.0,main_w1_handler0,2274837,9270459,False,,7057750,bed,3565957.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",19372839,,"""8""",,,"""Histogram""","""Orphan out""",32.0,,22333456,1429515630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-04-20 07:40:37.006375,37495.0,5.0
