bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile1|__identifier__,parameters.bamFile2.values,parameters.bamFile2|__identifier__,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4263642001,bam,6808109516,bam,,,,,,,,,2017-09-17 18:31:02.449845,slurm_multi,1505695434.0,0,,6.0,main_w3_handler2,3251344,16848702,False,,10917019,slurm,,132109816.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215145}]",,"[{'src': 'hda', 'id': 31215142}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505693944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 00:43:55.902837,111397,1490.0
469133023,bam,1010842120,bam,,,,,,,,,2017-09-17 18:34:11.189858,slurm_multi,1505696543.0,0,,6.0,main_w4_handler2,3251344,16848709,False,,10917240,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31216322}]",,"[{'src': 'hda', 'id': 31215217}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505696151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 01:02:25.371665,111397,392.0
4764848728,bam,2925888850,bam,,,,,,,,,2017-09-17 18:31:41.685389,slurm_multi,1505699824.0,0,,6.0,main_w3_handler2,3251344,16848703,False,,10917417,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215147}]",,"[{'src': 'hda', 'id': 31215146}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505698633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 01:57:07.922397,111397,1191.0
5680273697,bam,3867423636,bam,,,,,,,,,2017-09-17 18:35:17.302659,slurm_multi,1505705575.0,0,,6.0,main_w3_handler2,3251344,16848715,False,,10917735,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31262864}]",,"[{'src': 'hda', 'id': 31217048}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505704261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 03:32:58.153786,111397,1314.0
2160021300,bam,6359187865,bam,,,,,,,,,2017-09-17 18:33:33.252943,slurm_multi,1505702055.0,0,,6.0,main_w3_handler2,3251344,16848707,False,,10917580,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215152}]",,"[{'src': 'hda', 'id': 31215149}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505700877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 02:34:18.563532,111397,1178.0
907163002,bam,2546046438,bam,,,,,,,,,2017-09-17 18:34:38.631298,slurm_multi,1505703681.0,0,,6.0,main_w3_handler2,3251344,16848712,False,,10917696,slurm,,132109816.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31217042}]",,"[{'src': 'hda', 'id': 31217040}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",4,,,,,,,first,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40576453.0,1505703142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 03:01:23.155025,111397,539.0
3626537311,bam,4287582372,bam,24.0,24.0,bed,,,bed,,,2017-09-18 00:22:39.293283,slurm_multi,1505709830.0,0,,6.0,main_w3_handler2,3195876,16850126,False,,10917698,slurm,,132112168.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31283655}]",true,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31283636}]",,"[{'src': 'hda', 'id': 31283634}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505703134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 04:43:52.474271,47842,6696.0
564850761,bam,812846451,bam,24.0,24.0,bed,,,bed,,,2017-09-18 00:23:34.279111,slurm_multi,1505713764.0,0,,6.0,main_w3_handler2,3195876,16850127,False,,10917987,slurm,,132112168.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31283655}]",true,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31283637}]",,"[{'src': 'hda', 'id': 31283639}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505710154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 05:49:26.254303,47842,3610.0
686106972,bam,812846451,bam,24.0,24.0,bed,,,bed,,,2017-09-18 00:23:34.611990,slurm_multi,1505717992.0,0,,6.0,main_w4_handler2,3195876,16850128,False,,10918130,slurm,,132111800.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31283655}]",true,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31283638}]",,"[{'src': 'hda', 'id': 31283639}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505714269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 06:59:53.744502,47842,3723.0
3501735504,bam,3561124703,bam,,,,,,,,,2018-03-02 15:08:54.670299,slurm_multi,1520003415.0,0,30720.0,6.0,main_w3_handler2,3306625,18582293,False,,12676749,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 34169898}]",,"[{'src': 'hda', 'id': 34169877}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,44290887.0,1520003407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-03-02 15:10:31.223290,114851,8.0
557208890,bam,709552428,bam,,,,,,,,,2017-09-18 08:53:41.390837,slurm_multi,1505729430.0,0,,6.0,main_w3_handler2,3254716,16852398,False,,10919708,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31287110}]",,"[{'src': 'hda', 'id': 31287108}]",,"""5""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,40546468.0,1505729205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 10:10:32.868824,77683,225.0
841233517,bam,1051512463,bam,,,,,,,,,2017-09-18 09:44:34.340045,slurm_multi,1505732435.0,0,,6.0,main_w3_handler2,3256794,16852752,False,,10920126,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282228}]",,"[{'src': 'hda', 'id': 31282229}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39247642.0,1505731818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 11:00:38.831116,14117,617.0
707775056,bam,816993990,bam,,,,,,,,,2017-09-18 08:08:38.365779,slurm_multi,1505733116.0,0,,6.0,main_w4_handler2,3256794,16852077,False,,10920224,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282224}]",,"[{'src': 'hda', 'id': 31282225}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39055441.0,1505732486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 11:11:56.920179,14117,630.0
950069466,bam,926559336,bam,,,,,,,,,2017-09-18 09:44:02.811282,slurm_multi,1505734225.0,0,,6.0,main_w4_handler2,3256794,16852750,False,,10920323,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282226}]",,"[{'src': 'hda', 'id': 31282227}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39247642.0,1505733576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 11:30:26.712139,14117,649.0
90956358,bam,147188152,bam,,,,,,,,,2017-09-18 15:50:51.649209,slurm_multi,1505751612.0,0,,6.0,main_w4_handler2,2586741,16856304,False,,10923532,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31290751}]",,"[{'src': 'hda', 'id': 28117926}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,40548049.0,1505751578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 16:20:13.985211,77950,34.0
152983436,bam,147188152,bam,,,,,,,,,2017-09-18 15:51:21.951831,slurm_multi,1505752713.0,0,,6.0,main_w4_handler2,2586741,16856309,False,,10923801,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31290755}]",,"[{'src': 'hda', 'id': 28117926}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,40548049.0,1505752676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 16:38:34.866354,77950,37.0
4764848728,bam,2925888850,bam,,,,,,,,,2017-09-18 16:24:51.510960,slurm_multi,1505755729.0,0,,6.0,main_w4_handler2,3251344,16856822,False,,10924046,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215147}]",,"[{'src': 'hda', 'id': 31215146}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505753862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 17:30:28.373167,111397,1867.0
5354480563,bam,6359187865,bam,,,,,,,,,2017-09-18 16:25:57.941220,slurm_multi,1505758634.0,0,,6.0,main_w4_handler2,3251344,16856828,False,,10924584,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215151}]",,"[{'src': 'hda', 'id': 31215149}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505756205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 18:17:15.854014,111397,2429.0
3190377966,bam,6808109516,bam,,,,,,,,,2017-09-18 16:23:13.292944,slurm_multi,1505761684.0,0,,6.0,main_w3_handler2,3251344,16856812,False,,10925063,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215143}]",,"[{'src': 'hda', 'id': 31215142}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505759232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 19:08:07.539904,111397,2452.0
4263642001,bam,6808109516,bam,,,,,,,,,2017-09-18 16:23:35.625664,slurm_multi,1505764135.0,0,,6.0,main_w3_handler2,3251344,16856813,False,,10925281,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215145}]",,"[{'src': 'hda', 'id': 31215142}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505761781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 19:48:57.958760,111397,2354.0
3005349487,bam,2925888850,bam,,,,,,,,,2017-09-18 16:25:21.972469,slurm_multi,1505769917.0,0,,6.0,main_w3_handler2,3251344,16856827,False,,10925989,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215148}]",,"[{'src': 'hda', 'id': 31215146}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505768431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 21:27:22.560607,111397,1486.0
2160021300,bam,6359187865,bam,,,,,,,,,2017-09-18 16:26:49.183226,slurm_multi,1505772881.0,0,,6.0,main_w3_handler2,3251344,16856853,False,,10926268,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 31215152}]",,"[{'src': 'hda', 'id': 31215149}]",,"""20""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",7,0.0,,,,rpkm,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40459743.0,1505770962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-18 22:14:51.349592,111397,1919.0
4958868773,bam,3254423509,bam,,,,,,,,,2017-12-17 18:55:14.126364,slurm_multi,1513538165.0,0,,6.0,main_w4_handler2,2641038,17831726,False,,11904807,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 32392530}]",,"[{'src': 'hda', 'id': 32389097}]",,"""200""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",7,2.0,0.0,2700000000,specific,1x,,subtract,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,42121260.0,1513536924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-12-17 19:16:07.535227,81070,1241.0
841233517,bam,1051512463,bam,,,,,,,,,2017-09-19 13:28:29.565298,slurm_multi,1505846538.0,0,,6.0,main_w4_handler2,3256794,16865635,False,,10933262,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282228}]",,"[{'src': 'hda', 'id': 31282229}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",3,,,,,,,mean,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39247642.0,1505845934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-19 18:42:20.204559,14117,604.0
628433365,bam,4287582372,bam,3767.0,3767.0,bed,,,bed,,,2017-09-19 18:47:04.957642,slurm_multi,1505853524.0,0,,6.0,main_w4_handler2,3258257,16868550,False,,10933626,slurm,,132111800.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31310666}]",false,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31296225}]",,"[{'src': 'hda', 'id': 31302276}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505848380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-19 20:38:46.065896,47842,5144.0
782731277,bam,812846451,bam,3767.0,3767.0,bed,,,bed,,,2017-09-19 18:47:47.726882,slurm_multi,1505858456.0,0,,6.0,main_w3_handler2,3258257,16868559,False,,10934382,slurm,,132112168.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31310666}]",false,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31296224}]",,"[{'src': 'hda', 'id': 31302277}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505854550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-19 22:00:59.200286,47842,3906.0
4958868773,bam,3254423509,bam,,,,,,,,,2017-12-17 18:56:44.871531,slurm_multi,1513539700.0,0,,6.0,main_w3_handler2,2641038,17831731,False,,11904994,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 32392530}]",,"[{'src': 'hda', 'id': 32389097}]",,"""200""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",1,,,,,,1.0,ratio,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,42121260.0,1513538788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-12-17 19:41:42.137870,81070,912.0
647972733,bam,4287582372,bam,3767.0,3767.0,bed,,,bed,,,2017-09-19 18:47:05.477194,slurm_multi,1505863844.0,0,,6.0,main_w4_handler2,3258257,16868551,False,,10934860,slurm,,132111800.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31310666}]",false,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31296226}]",,"[{'src': 'hda', 'id': 31302276}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505858640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-19 23:30:48.658838,47842,5204.0
815136074,bam,812846451,bam,3767.0,3767.0,bed,,,bed,,,2017-09-19 18:47:47.231200,slurm_multi,1505869114.0,0,,6.0,main_w4_handler2,3258257,16868558,False,,10935388,slurm,,132111800.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 31310666}]",false,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 31296223}]",,"[{'src': 'hda', 'id': 31302277}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",7,0.0,,,,rpkm,,subtract,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1505865178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-20 00:58:35.406708,47842,3936.0
2236363476,bam,1963607291,bam,,,,,,,,,2017-09-20 09:57:12.889530,slurm_multi,1505904830.0,0,,6.0,main_w4_handler2,2890467,16873463,False,,10939227,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31317810}]",,"[{'src': 'hda', 'id': 31316675}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""",1,,,,,,1.0,ratio,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,readCount,,,,,32.0,,40670411.0,1505904542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-20 10:53:51.332804,50053,288.0
950069466,bam,926559336,bam,,,,,,,,,2017-09-20 11:35:25.604601,slurm_multi,1505910603.0,0,,6.0,main_w4_handler2,3256794,16874402,False,,10940112,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282226}]",,"[{'src': 'hda', 'id': 31282227}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",3,,,,,,,mean,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39055441.0,1505909908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-20 12:30:04.620773,14117,695.0
707775056,bam,816993990,bam,,,,,,,,,2017-09-20 13:35:47.201634,slurm_multi,1505917947.0,0,,6.0,main_w3_handler2,3256794,16875867,False,,10941657,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31282224}]",,"[{'src': 'hda', 'id': 31282225}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",3,,,,,,,mean,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,39055441.0,1505917319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-20 14:32:29.467505,14117,628.0
1823431150,bam,2023384396,bam,,,,,,,,,2017-09-20 16:04:39.217186,slurm_multi,1505926632.0,0,,6.0,main_w4_handler2,2890467,16877943,False,,10943911,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31319284}]",,"[{'src': 'hda', 'id': 31324887}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""",1,,,,,,1.0,ratio,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,readCount,,,,,32.0,,40680794.0,1505926335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-20 16:57:15.424668,50053,297.0
4812899797,bam,4178446600,bam,,,,,,,,,2017-09-21 07:26:39.874532,slurm_multi,1505983096.0,0,,6.0,main_w4_handler2,3238461,16886592,False,,10953457,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 31096975}]",,"[{'src': 'hda', 'id': 31098652}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,40704111.0,1505981825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-09-21 08:38:18.153544,94854,1271.0
