bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
265205654,bam,,,2016-07-21 17:51:15.545793,slurm_multi,1469129771.0,0,,6.0,main_w2_handler2,2771200,13463953,False,,7679144,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d17d24f54724e8b'}]",,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,31486278.0,1469129530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 19:36:13.958261,17286,241.0
256820463,bam,,,2016-07-21 17:51:16.075364,slurm_multi,1469130013.0,0,,6.0,main_w2_handler2,2771200,13463954,False,,7679193,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590df407b8bdea5b2'}]",,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,31486278.0,1469129798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 19:40:17.942693,17286,215.0
241730195,bam,,,2016-07-21 17:51:17.274717,slurm_multi,1469130230.0,0,,6.0,main_w2_handler2,2771200,13463956,False,,7679225,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6af9312d5e0a1ba'}]",,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,31486278.0,1469130031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 19:43:51.369936,17286,199.0
310499260,bam,39748.0,len,2016-09-24 22:49:00.365329,slurm_multi,1474757576.0,0,,6.0,main_w3_handler2,2592809,13933845,False,,8156457,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f56af049c1e74d34'}]",,"""50""","""/galaxy-repl/main/files/015/559/dataset_15559065.dat""","""?""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33165201.0,1474757463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-24 22:52:58.004123,78255,113.0
206644340,bam,,,2016-07-21 21:15:02.595654,slurm_multi,1469140647.0,0,,6.0,main_w2_handler2,2771200,13465344,False,,7680388,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ed1a6908d77710e'}]",,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",2,0.0,2700000000,specific,1.0,1x,32.0,,31619140.0,1469140360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 22:37:39.132396,17286,287.0
5725028,bam,,,2016-07-21 21:26:06.995570,slurm_multi,1469141091.0,0,,6.0,main_w1_handler2,2771196,13465407,False,,7680472,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7a1b143282456c2'}]",,"""300""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,31619140.0,1469140666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 22:44:57.302216,17286,425.0
4147034,bam,,,2016-07-21 21:26:07.495080,slurm_multi,1469141437.0,0,,6.0,main_w2_handler2,2771196,13465408,False,,7680497,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c0fc780e5dad8fd'}]",,"""300""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,31619140.0,1469141122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-21 22:50:39.674488,17286,315.0
22852867016,bam,,,2016-06-08 16:52:31.547852,slurm_multi,1465413858.0,0,,6.0,main_w2_handler2,2729894,13110586,False,,7296782,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b77356a5553c7a30'}]",,"""100""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,30722496.0,1465412626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-08 19:24:20.207975,85294,1232.0
14537476745,bam,,,2016-06-08 20:03:01.042539,slurm_multi,1465422188.0,0,,6.0,main_w1_handler2,1639242,13112557,False,,7298047,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8bfe1d353ec23e9'}]",,"""50""","""/galaxy-repl/localdata/chrom/loxAfr3.len""","""loxAfr3""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30440657.0,1465420805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-08 21:43:13.908324,31997,1383.0
14934435214,bam,,,2016-06-08 21:06:22.543406,slurm_multi,1465425306.0,0,,6.0,main_w1_handler2,2729894,13113742,False,,7299342,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf191c7064439f4d'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,30722496.0,1465424427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-08 22:35:09.131991,85294,879.0
2376134928,bam,,,2016-06-10 09:07:43.861646,slurm_multi,1465550363.0,0,,6.0,main_w2_handler2,2733528,13130442,False,,7315054,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d72d73dab4d11c71'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30598208.0,1465549709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-10 09:19:25.311084,38685,654.0
860390240,bam,,,2016-06-09 02:37:18.435442,slurm_multi,1465440801.0,0,,6.0,main_w2_handler2,2731452,13115979,False,,7300787,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561c9c88d04713fcb'}]",,"""5""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,30718156.0,1465440364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 02:53:23.976016,60010,437.0
1515910,bam,,,2016-06-09 06:29:03.986801,slurm_multi,1465454586.0,0,,6.0,main_w2_handler2,2728942,13116542,False,,7301391,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c20479453ef8fb94'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465454448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:43:07.859407,72632,138.0
3858123,bam,,,2016-06-09 06:29:06.236909,slurm_multi,1465454045.0,0,,6.0,main_w2_handler2,2728942,13116544,False,,7301371,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b47d9aaa6d55facc'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465453907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:34:07.115344,72632,138.0
970197687,bam,,,2016-06-09 06:29:01.282607,slurm_multi,1465454291.0,0,,6.0,main_w2_handler2,2728942,13116539,False,,7301376,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571fe91b325dec438'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465454058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:38:17.253797,72632,233.0
4974951,bam,,,2016-06-09 06:29:04.906722,slurm_multi,1465455009.0,0,,6.0,main_w2_handler2,2728942,13116543,False,,7301410,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59764b3a00b3ef527'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465454828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:50:12.698153,72632,181.0
2829647,bam,,,2016-06-09 06:29:02.970463,slurm_multi,1465455219.0,0,,6.0,main_w1_handler2,2728942,13116541,False,,7301422,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515ff8f9b35697c4a'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465455032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:53:42.126924,72632,187.0
5311875,bam,,,2016-06-09 06:29:07.894947,slurm_multi,1465455427.0,0,,6.0,main_w1_handler2,2728942,13116546,False,,7301432,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57259f2c964887a9d'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465455236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:57:10.402267,72632,191.0
260809134,bam,,,2016-06-09 06:29:09.131891,slurm_multi,1465456430.0,0,,6.0,main_w1_handler2,2728942,13116549,False,,7301508,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a522c588ec944a3c'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465456134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 07:13:54.930853,72632,296.0
300380195,bam,,,2016-06-09 06:29:08.816318,slurm_multi,1465456110.0,0,,6.0,main_w2_handler2,2728942,13116548,False,,7301475,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507809b8ba3a5fac4'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465455848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 07:08:32.890464,72632,262.0
1861287,bam,,,2016-06-09 06:29:02.189238,slurm_multi,1465454438.0,0,,6.0,main_w2_handler2,2728942,13116540,False,,7301386,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c79b83b275281f2'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465454300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:40:41.863482,72632,138.0
659168771,bam,,,2016-06-09 06:29:00.348055,slurm_multi,1465454800.0,0,,6.0,main_w1_handler2,2728942,13116538,False,,7301400,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f59c8dd3878b783b'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465454597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 06:46:52.296746,72632,203.0
8712316,bam,,,2016-06-09 06:29:08.318564,slurm_multi,1465455843.0,0,,6.0,main_w1_handler2,2728942,13116547,False,,7301461,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531b2fe8083b1f82b'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465455633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 07:04:05.344679,72632,210.0
5503309,bam,,,2016-06-09 06:29:07.145183,slurm_multi,1465455619.0,0,,6.0,main_w2_handler2,2728942,13116545,False,,7301446,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512d52fbed6022306'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30578529.0,1465455436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 07:00:22.508785,72632,183.0
273912778,bam,,,2016-06-09 08:53:11.605466,slurm_multi,1465462812.0,0,,6.0,main_w1_handler2,2731893,13117351,False,,7302188,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530502a1d669750af'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30745527.0,1465462440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 09:00:15.466554,65637,372.0
243929825,bam,,,2016-06-09 08:53:22.732505,slurm_multi,1465463208.0,0,,6.0,main_w1_handler2,2731893,13117355,False,,7302265,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca30b72539b0181c'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30745527.0,1465462878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 09:06:50.413294,65637,330.0
1455243265,bam,,,2016-07-24 12:50:24.309293,slurm_multi,1469365997.0,0,,6.0,main_w2_handler2,2773252,13479821,False,,7695693,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5645b1118a7450b54'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469365466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:13:19.139152,49657,531.0
1621954163,bam,,,2016-07-24 12:52:08.108445,slurm_multi,1469367083.0,0,,6.0,main_w2_handler2,2773252,13479822,False,,7695727,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfa3c7c71a4dad2a'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469366536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:31:25.087011,49657,547.0
1435357377,bam,,,2016-07-24 12:49:45.818185,slurm_multi,1469365459.0,0,,6.0,main_w2_handler2,2773252,13479820,False,,7695680,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e4cd9c9696f6ce0'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469364925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:04:21.341114,49657,534.0
1455243265,bam,,,2016-07-24 13:05:47.069010,slurm_multi,1469367563.0,0,,6.0,main_w1_handler2,2773252,13479834,False,,7695741,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5645b1118a7450b54'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469367095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:39:24.879502,49657,468.0
1621954163,bam,,,2016-07-24 13:06:04.313850,slurm_multi,1469366528.0,0,,6.0,main_w2_handler2,2773252,13479835,False,,7695704,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfa3c7c71a4dad2a'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469366000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:22:09.927948,49657,528.0
1435357377,bam,,,2016-07-24 13:05:30.791405,slurm_multi,1469366974.0,0,,6.0,main_w1_handler2,2773252,13479833,False,,7695728,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e4cd9c9696f6ce0'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469366537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 13:29:35.927750,49657,437.0
1463403093,bam,,,2016-07-24 15:33:47.420942,slurm_multi,1469375737.0,0,,6.0,main_w2_handler2,2773252,13480160,False,,7696042,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53780272f79361f9b'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469375268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 15:55:39.075848,49657,469.0
1402290590,bam,,,2016-07-24 15:34:11.790421,slurm_multi,1469375260.0,0,,6.0,main_w2_handler2,2773252,13480161,False,,7696019,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92a95cb60144eba'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469374801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 15:47:42.218052,49657,459.0
1165427849,bam,,,2016-07-24 15:33:19.472571,slurm_multi,1469374798.0,0,,6.0,main_w2_handler2,2773252,13480155,False,,7696005,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,125,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5752c52c516dd9d18'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469374407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 15:40:00.556426,49657,391.0
1165427849,bam,,,2016-07-24 15:34:28.443074,slurm_multi,1469376086.0,0,,6.0,main_w1_handler2,2773252,13480163,False,,7696057,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5752c52c516dd9d18'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469375742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 16:01:28.886760,49657,344.0
1463403093,bam,,,2016-07-24 15:34:39.733460,slurm_multi,1469376976.0,0,,6.0,main_w1_handler2,2773252,13480165,False,,7696097,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53780272f79361f9b'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469376562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 16:16:18.749315,49657,414.0
1402290590,bam,,,2016-07-24 15:34:55.428492,slurm_multi,1469377388.0,0,,6.0,main_w1_handler2,2773252,13480168,False,,7696118,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92a95cb60144eba'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31640550.0,1469376982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-24 16:23:10.681963,49657,406.0
1016211806,bam,,,2016-06-09 10:12:43.576627,slurm_multi,1465470177.0,0,,6.0,main_w1_handler2,2733528,13118059,False,,7303096,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bab55856e66800c2'}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30598208.0,1465469687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-09 11:03:00.849859,38685,490.0
